hour;SE3;NO1;DK1
5339;48.13;199.8;0
5340;47.91;194.69;0
5341;48.17;193.85;0
5342;49.54;179.9;0
5343;47.57;152.61;0
5344;43.78;111.04;0
5345;43.72;100;0
5346;43.7;179.94;0
5347;47.52;219.66;0.6
5348;52.74;223.77;0
5349;46.15;179.94;0
5350;43.4;96.75;0
5351;40.05;30.26;0
5352;28.45;19.23;0
5353;25.85;25.09;0
5354;18.98;25.01;0
5355;17;25.02;0
5356;18.39;26.01;0
5357;24.16;27.33;0
5358;32.04;29.56;0
5359;36.39;248.15;0
5360;41.73;314.06;0
5361;50.67;345.24;0
5362;49.92;354.16;0
5363;50.69;351.16;0
5364;50.68;405.6;0
5365;50.61;376.39;0
5366;46.82;328.45;0
5367;48.94;322.95;0
5368;48.96;311.35;0
5369;43.78;309.86;0
5370;48.13;376.15;0
5371;46.01;426.11;0
5372;46.49;349.93;0
5373;41.31;300.05;0
5374;39.98;285.14;0
5375;35.09;259.99;0
5376;28.02;242.53;0
5377;24.89;88.23;0
5378;23.75;56.11;0
5379;23.77;39.48;0
5380;24.68;38.82;0
5381;26.38;38.76;0
5382;30.44;38.6;0
5383;34.41;46.07;0
5384;39.52;39.53;11.69
5385;41.4;249.91;11.7
5386;41.28;258.72;11.7
5387;38.01;264.23;11.7
5388;59.99;267.99;12
5389;41.06;241.29;17.09
5390;34.94;187.5;17.35
5391;32.79;208.49;17.22
5392;35.07;211.63;16.87
5393;36.38;249.96;17.57
5394;41.71;282.1;17.74
5395;49.97;298.86;17.64
5396;56.4;299.87;17.64
5397;45.87;294.92;17.39
5398;41.6;273.91;17.39
5399;37.83;263.58;17.39
5400;16.68;155.29;17.39
5401;14.03;269.56;17.39
5402;13.49;265.86;17.39
5403;12.99;264.29;17.39
5404;13.53;246.14;17.39
5405;13.68;230.69;17.39
5406;12.64;241.14;17.64
5407;15.43;149.99;17.74
5408;39.98;249.88;18.1
5409;40.97;259.22;17.74
5410;42.79;249.99;17.74
5411;41.76;260.92;17.74
5412;40.65;249.58;17.64
5413;39.08;136.72;17.57
5414;38.28;84.93;17.39
5415;36.8;74.02;17.64
5416;37.98;160.42;17.74
5417;39.07;261.69;17.74
5418;42.62;274.17;17.74
5419;49.5;298.55;17.74
5420;53.39;294.5;17.74
5421;48.39;268.6;17.74
5422;35.09;267.29;17.74
5423;24.95;236.88;17.74
5424;12.21;45.74;17.74
5425;13.76;67.42;17.74
5426;13.57;59.93;17.74
5427;13.47;59;17.74
5428;13.42;59.92;17.74
5429;12.59;70.73;17.74
5430;13.73;60.44;17.74
5431;14.59;72.76;18.1
5432;51.58;279.92;18.1
5433;51.08;285.48;17.74
5434;51.98;279.94;17.74
5435;53.28;276.74;17.74
5436;51.63;279.79;17.74
5437;44.28;278.53;17.74
5438;39.17;278.54;17.64
5439;37.61;279.99;17.57
5440;37.01;279.92;17.39
5441;35.92;250.09;17.39
5442;39.94;282.29;17.39
5443;35.86;282.45;17.39
5444;21.5;279.95;17.39
5445;33.96;279.99;12.55
5446;27.18;226.76;0
5447;15.67;46.95;0
5448;12.74;27.28;0
5449;13.77;23.14;0
5450;13.76;29.74;0
5451;13.49;29.23;0
5452;13.19;28.73;0
5453;12.84;29.56;0
5454;12.74;50.94;0
5455;13.29;57.61;0
5456;14.39;276.01;0
5457;15.35;339.95;0
5458;23.47;347.92;0
5459;30.14;339.99;0
5460;29.91;339.95;0
5461;29.53;329.9;0
5462;24.46;302.84;0
5463;22.57;314.97;0
5464;15.24;314.91;0
5465;18.52;316.54;0
5466;24;349.95;0
5467;28.34;329.97;0
5468;24.79;299.99;0
5469;24.85;229.99;0
5470;22.77;209.78;0
5471;13.72;51.56;0
5472;12.74;13.75;0
5473;11.69;1.92;0
5474;11.48;1.23;0
5475;11.06;0.82;0
5476;11.03;1.94;0
5477;10.94;4.56;0
5478;11.41;31.71;0
5479;11.76;50.05;0
5480;13.31;229.99;0
5481;24.9;324.91;0.02
5482;28.36;324.98;0.02
5483;25.51;351.35;0.02
5484;24.11;359.98;12.3
5485;23.5;324.98;12.55
5486;22.45;314.96;12.55
5487;20.14;305.72;12.55
5488;20.9;317.27;12.55
5489;22.5;304.95;12.55
5490;28.3;304.95;12.55
5491;34;299.58;12.55
5492;36.98;289.17;12.55
5493;36.5;230;12.55
5494;40.21;239.78;12.55
5495;36.31;149.91;12.42
5496;25.27;37.86;12.55
5497;12.86;50.04;12.55
5498;12.01;50.76;12.55
5499;11.73;64.13;12.55
5500;12.01;69.06;12.55
5501;13.44;69.91;12.55
5502;18.3;73.24;12.93
5503;35.96;316.77;17.39
5504;61.62;335.06;17.64
5505;71.33;389.95;17.64
5506;66.28;449.98;17.64
5507;69.18;449.99;17.39
5508;67.86;473.6;17.39
5509;70.62;449.94;17.39
5510;69.4;389.8;17.39
5511;66.55;367.22;17.39
5512;65.53;359.97;17.39
5513;61.66;359.84;17.39
5514;62.32;532.09;17.39
5515;61.71;627.55;17.39
5516;62.98;449.91;12.42
5517;55.52;570.93;0
5518;46.76;346.2;0
5519;39.1;335.02;0
5520;24.55;100.05;0
5521;17.87;77.97;0
5522;17.15;50.06;0
5523;16.98;50.08;0
5524;16.99;52.78;0
5525;19.55;63.59;0
5526;20.66;83.26;0
5527;42.9;359.87;0
5528;64.75;373.84;0
5529;147.54;445.69;0
5530;140.45;575;0
5531;137.44;566;0
5532;134.58;547.26;0
5533;143.53;527.8;0
5534;134.34;488.24;0
5535;98.19;450.07;0
5536;71.35;450.11;0
5537;66.72;479.08;0
5538;66.82;505;0
5539;63.57;532.47;0
5540;62.62;449.98;0
5541;55.66;402.78;0
5542;46.42;358.03;0
5543;39.61;229.99;0
5544;23.35;50.07;0
5545;19.89;60.1;0
5546;17.73;60.03;0
5547;17.18;54.82;0
5548;17.54;56.89;0
5549;20.85;38.64;0
5550;26.17;34.35;0
5551;41.84;26.3;0
5552;71.69;33.65;12.93
5553;102;69.91;17.05
5554;101.03;175.09;17.39
5555;102.72;177.01;17.39
5556;93.4;80.06;17.39
5557;99.67;27.9;17.39
5558;73.66;16.68;17.39
5559;69.26;15.88;17.39
5560;65.03;21.07;17.39
5561;57.82;27.28;17.39
5562;55.16;53.94;17.39
5563;52.65;78.22;17.39
5564;54.89;79.09;17.39
5565;43.91;62.25;17.39
5566;41.26;37.4;17.05
5567;29.74;23.17;12.42
5568;19.12;9.99;12.42
5569;21.75;69.92;11.02
5570;24.41;37.15;11.02
5571;24.23;30.7;11.02
5572;25.01;30.03;12.42
5573;25.05;26.11;12.55
5574;28.03;24.19;16.69
5575;33.27;6.21;17.74
5576;52.4;34.24;17.74
5577;66.16;74.36;17.74
5578;69.46;74.91;17.74
5579;69.55;68.97;17.74
5580;69.44;71.32;17.74
5581;69.49;48.82;17.74
5582;69.69;30.75;17.74
5583;69.49;28.75;17.74
5584;67.33;29.93;17.74
5585;66.16;32.19;17.74
5586;64.98;24.99;17.74
5587;57.62;42.18;17.64
5588;64.93;31.77;17.57
5589;56.51;22;17.57
5590;47.68;48.67;17.39
5591;38.01;9.93;17.39
5592;20.71;7.02;17.39
5593;18.37;4.55;17.39
5594;17.38;3.04;17.39
5595;17.24;2.38;17.39
5596;17.34;2.38;17.39
5597;17.55;3.12;17.39
5598;19.08;48.64;17.64
5599;28.16;342.93;17.74
5600;61.41;404.8;17.74
5601;71.72;540.82;17.74
5602;73.94;557.49;17.74
5603;71.31;569.46;17.64
5604;70;553.88;17.64
5605;69.99;484.37;17.39
5606;66.69;439.94;17.39
5607;63.03;439.99;17.39
5608;35.92;530.21;17.39
5609;22.4;557.52;17.39
5610;33.9;565.96;17.39
5611;29.95;624.64;17.39
5612;17.16;565.92;0
5613;16.62;557.7;0
5614;16.54;439.93;0
5615;16.25;399.41;0
5616;15.29;279.95;0
5617;15.1;210.22;0
5618;14.82;170;0
5619;14.22;156.05;0
5620;14.42;169.96;4.47
5621;14.35;230;10.1
5622;14.03;352.95;12.42
5623;12.9;438.26;17.39
5624;14.83;652.17;12.67
5625;15.59;680;12.67
5626;16.11;640.1;12.42
5627;16.18;614.01;12.42
5628;16.16;551.4;12.42
5629;16.19;518.71;10.6
5630;14.74;518.46;10.6
5631;13.65;549.81;0
5632;13.09;570.06;0
5633;14.98;599.96;0
5634;16.36;632.6;0
5635;16.6;696.52;0
5636;16.55;749.44;0
5637;16.54;625.06;0
5638;16.63;584.92;0
5639;16.33;444.99;0
5640;16.18;304.04;0
5641;15.9;260.3;0
5642;15.91;98.82;0
5643;15.85;50.06;0
5644;16.09;50.05;0
5645;14.91;50.1;0
5646;11.84;254.11;0
5647;13.87;355.52;0
5648;16.92;471.28;0
5649;17.86;512.07;0
5650;17.09;562.27;0
5651;17.38;573.94;0
5652;17.49;563.05;0
5653;17.01;503.74;1.82
5654;17.14;480.07;1.82
5655;17.1;521.76;1.82
5656;17.64;518.08;1.82
5657;18.27;499.93;1.82
5658;19.7;513.05;0
5659;28;534.94;0
5660;33.41;499.9;0
5661;37.32;431.49;0
5662;38.87;552.03;0
5663;38.07;431.08;0
5664;18.93;255.33;0
5665;20.91;194.92;0
5666;20.53;55.06;0
5667;20.61;18.48;0
5668;20.65;39.92;0
5669;20.88;56.09;0
5670;28.21;285.95;0
5671;40.77;489.99;17.17
5672;54.57;652.2;17.39
5673;55.1;689.87;17.39
5674;56.96;639.34;17.39
5675;57.46;576.99;17.39
5676;57.66;535.04;17.39
5677;58.93;505.88;17.39
5678;58.52;504.19;17.39
5679;55.35;502.59;17.39
5680;54.86;524.96;17.39
5681;53.51;550.8;17.57
5682;54.16;686.8;17.57
5683;57.24;714.23;17.39
5684;66.33;748.39;17.39
5685;65.07;741.76;17.39
5686;60.56;599.94;17.39
5687;45.23;470.03;17.39
5688;30.71;164.28;17.39
5689;34.04;9.88;17.39
5690;29.81;9.57;17.39
5691;29.04;9.01;17.39
5692;29.8;8.18;17.39
5693;32.27;7.61;17.39
5694;34.7;9.91;17.39
5695;54.88;340.99;17.74
5696;69.56;499.94;17.74
5697;73.97;619.96;17.74
5698;73.94;762.86;17.74
5699;69.96;744.88;17.74
5700;69.55;732.03;17.74
5701;68.71;685.47;17.74
5702;67.13;660.64;17.74
5703;63.44;628.1;17.74
5704;64.79;649.94;17.74
5705;64.05;611.42;17.74
5706;63.92;732.01;17.74
5707;67.64;619.91;17.39
5708;73.93;494.8;17.39
5709;66.31;476.46;17.39
5710;57.85;301.07;17.39
5711;30.05;200.01;17.39
5712;21.96;21.08;17.39
5713;21.2;9.82;17.39
5714;20.8;9.84;17.39
5715;20.53;9.76;17.39
5716;20.69;9.91;17.39
5717;20.95;10.07;17.39
5718;21.49;10.3;17.39
5719;31.09;10.06;17.74
5720;49.89;12.23;17.74
5721;60.1;199.48;17.74
5722;54.95;218.11;17.74
5723;54.91;349.99;17.74
5724;56.51;297.58;17.74
5725;57.59;260.09;17.74
5726;54.21;218.8;17.74
5727;50.06;190;17.74
5728;52.69;178.2;17.74
5729;49.99;247.51;17.74
5730;54.92;294.17;17.74
5731;52.64;379.96;17.74
5732;53.98;389.98;17.57
5733;43.14;379.99;17.39
5734;39.97;484.94;17.39
5735;27.49;261.41;17.39
5736;21.44;9.97;17.39
5737;22.76;221.81;17.39
5738;20.11;43.5;17.05
5739;20.97;14.05;16.84
5740;23.57;13.49;16.53
5741;25.86;12.68;16
5742;29.58;11.86;16.47
5743;42.93;9.93;17
5744;48.95;13.35;17.34
5745;51.92;14.95;17.39
5746;50.39;16.43;16.35
5747;52.92;233.1;16.54
5748;54.94;250.72;16.54
5749;54.62;113.2;16.47
5750;52.68;73.98;16.54
5751;49.92;12.97;15.32
5752;49.65;60.67;16.32
5753;49.63;103.38;16.54
5754;59.59;239.95;16.54
5755;70.39;265.1;16.54
5756;86.07;228.44;16.34
5757;75.46;240;12.67
5758;67.34;238.56;12.67
5759;46.41;9.73;0
5760;31.92;8.38;0
5761;30.9;8.28;0
5762;30.19;7.68;0
5763;29.96;6.95;0
5764;28.47;6.96;12.42
5765;30.04;9.99;12.67
5766;32.69;13.55;16.37
5767;40.83;17.98;17.39
5768;51.66;391.13;17.57
5769;60.3;559.98;17.5
5770;60.39;529.99;17.39
5771;60.35;529.97;17.57
5772;60.92;560.48;17.74
5773;61.05;499.07;17.74
5774;54.05;466.74;17.74
5775;47.16;481.71;17.74
5776;39.19;449.95;17.74
5777;39.19;401.09;17.74
5778;45.08;449.96;17.74
5779;47.98;483.32;17.74
5780;52.11;441.2;17.57
5781;46.43;392.23;17.5
5782;39.95;299.99;17.39
5783;29.17;144.99;17.29
5784;25.4;18.69;16.43
5785;27.55;21.02;16.43
5786;26.29;19.65;16.43
5787;25.86;20.07;16.32
5788;25.74;20.41;13.54
5789;25.71;25.06;16.16
5790;25.54;56.19;16.45
5791;25.62;305.37;17.39
5792;26.63;759.38;17.74
5793;27.95;772.31;17.74
5794;28.89;741.71;17.74
5795;29.42;664.79;17.74
5796;29.49;580.26;17.74
5797;28.6;569.34;17.74
5798;28.39;571.95;17.5
5799;28.14;553.98;17.74
5800;28.04;581.3;17.74
5801;28.12;573.89;17.74
5802;30.45;694.95;17.5
5803;34.17;774.66;17.39
5804;33.54;799.97;17.39
5805;34.79;739.5;17.39
5806;31.97;567.53;17.39
5807;27.65;340.76;17.39
5808;26.93;197.51;17.39
5809;27.63;23.46;17.39
5810;27.63;24.49;17.39
5811;27.7;23.45;17.39
5812;27.91;22.85;17.39
5813;27.79;23.2;17.39
5814;27.88;134.79;17.74
5815;26.88;277.25;17.74
5816;27.5;620;17.74
5817;28.53;703.74;17.74
5818;30.12;643.86;17.74
5819;32.39;633.31;17.74
5820;32.79;644.83;17.74
5821;31.99;552.93;17.74
5822;30.98;529.08;17.74
5823;29.97;496.98;17.74
5824;29.23;449.98;17.74
5825;29.98;468.66;17.74
5826;31.41;599.94;17.74
5827;35.18;619.92;17.74
5828;38.72;599.99;17.57
5829;34.58;596.18;17.39
5830;28.81;441.94;17.39
5831;27.27;195.01;17.39
5832;25.79;24.94;17.39
5833;26.72;25.04;17.39
5834;26.12;26.79;16.65
5835;25.37;27.06;16.7
5836;25.03;28;17.39
5837;25.55;29.05;17.04
5838;26.85;80.05;17.74
5839;43.77;249.99;17.74
5840;61.41;495.83;17.74
5841;68.91;644.83;17.74
5842;70.53;599.85;17.74
5843;68.17;567.93;17.74
5844;67.02;522.02;17.74
5845;62.76;495.26;17.74
5846;61.48;491.55;17.74
5847;60.05;500.9;17.74
5848;57.21;526.7;17.74
5849;58.95;546.53;17.74
5850;65.49;619.92;17.74
5851;71.6;654.81;17.39
5852;77.16;678.91;16.69
5853;62.55;663.15;12.42
5854;47.21;551.22;12.1
5855;37.91;249.99;11.66
5856;29.2;134.63;11.06
5857;33.85;36.36;11.54
5858;31.92;40.03;11.54
5859;32.42;43.83;11.54
5860;33.68;45.35;11.54
5861;30.4;51.46;11.66
5862;37.15;157.97;12.22
5863;49.27;320.88;12.67
5864;63.51;565.09;12.67
5865;69.1;581.97;12.67
5866;68.34;529.89;12.67
5867;63.19;497.53;12.67
5868;61.08;414.16;12.67
5869;60.71;282.98;12.67
5870;60.15;262.17;12.67
5871;48.28;263.97;12.67
5872;48.41;309.98;12.67
5873;52.22;367.53;12.67
5874;59.83;489.39;12.67
5875;61.07;495.42;12.43
5876;67.02;449.96;0
5877;65.93;379.92;0
5878;55.32;290.29;0
5879;45.82;243;0
5880;34.33;70.28;0
5881;34.09;41.25;0
5882;33.09;50.33;0
5883;31.77;49.07;0
5884;32.32;49.93;0
5885;31.98;48.97;0
5886;37.33;44.77;2.88
5887;50.13;42.77;3.04
5888;62.23;59.97;12.5
5889;71.11;122.6;2.89
5890;63.51;165.55;0
5891;55.85;201.77;0
5892;50.72;128.28;0
5893;50.21;75.27;0
5894;49.96;51.01;0
5895;45.04;77.55;0
5896;45.1;161.95;0
5897;47.6;240.01;0
5898;53.02;275.44;0.24
5899;60.19;280.01;0
5900;68.89;274.37;0
5901;59.52;272.56;0
5902;44.97;260.01;0
5903;34.3;182.92;0
5904;29.92;61.04;0
5905;27.45;63.95;0
5906;26.82;64.98;0
5907;27.05;77.48;0
5908;28.63;65.79;0
5909;32.39;65.11;0
5910;37.69;60.58;0
5911;49.5;57.25;0.03
5912;55.98;84.74;12.42
5913;59.96;115.3;12.42
5914;53.64;179.31;12.67
5915;51.55;114.84;12.67
5916;52.5;82.19;12.67
5917;54.07;74.4;12.8
5918;52.53;56.52;12.8
5919;47.82;67.09;12.8
5920;47.86;86.63;12.67
5921;43.9;204.12;12.67
5922;45.42;375;12.55
5923;47.49;444.54;11.91
5924;47.74;497.69;11.66
5925;46.41;497.69;11.43
5926;41.06;434.32;0
5927;30.84;379.99;0
5928;26.49;240.71;0
5929;26.18;182.91;0
5930;25.1;182.99;0
5931;25.48;191.53;0
5932;25.34;210;0
5933;28;233.58;0
5934;30.44;358.7;0
5935;39.97;459.9;0
5936;48.43;506.5;0
5937;51.67;519.93;0
5938;49.71;478.92;0
5939;42.03;431.66;0
5940;39.15;387.98;0
5941;36;379.64;0
5942;33.6;343.62;0
5943;31.86;293.05;0
5944;32.01;379.62;0
5945;35.71;391.8;0
5946;38.79;487.05;0
5947;38.94;549.9;0
5948;37.33;582.97;0
5949;36.62;506.82;0
5950;34.37;410.06;0
5951;31.27;268.44;0
5952;28.86;147.97;0
5953;25.94;55.74;0
5954;25.62;59.49;0
5955;25.5;59.67;0
5956;25.48;58.57;0
5957;25.61;74.69;0
5958;25.88;169.91;0
5959;26.69;425.01;0
5960;29.02;525.05;0
5961;30.06;548.26;0
5962;31.39;466.98;0
5963;31.48;431.07;0
5964;29.04;304.49;0
5965;27.38;255.17;0
5966;24.77;267.1;0
5967;24.13;274.92;0
5968;26.11;355.23;0
5969;29.31;416.16;0
5970;31.84;449.94;0
5971;34.77;529.93;0
5972;34.52;553.08;0
5973;33.97;539.93;0
5974;33.14;463.26;0
5975;30.61;338.81;0
5976;27.05;139.78;0
5977;25.48;199.92;0
5978;25.03;262.33;0
5979;25.03;219.05;0
5980;25.04;219.03;0
5981;25.07;250.01;0
5982;24.87;290;0
5983;25.33;472.08;0
5984;26.83;519.9;0
5985;30.06;524.77;0
5986;31.76;501.18;0
5987;32.19;469.94;0
5988;32.81;450.38;0.47
5989;32.41;392.98;0.47
5990;30.7;390.39;0.47
5991;30.28;396.65;0.44
5992;30.73;399.97;4.6
5993;32.34;434.64;4.6
5994;33.8;508.47;4.6
5995;33.99;528.37;4.7
5996;34.74;550.01;4.61
5997;34.71;501.8;4.61
5998;33.99;335.57;4.61
5999;32.51;250;4.38
6000;29.52;145.95;4.38
6001;29.65;92.85;4.38
6002;28.32;126.03;4.16
6003;27.98;120.06;4.16
6004;28.57;123.21;0
6005;29.84;190.56;0
6006;33.32;94.9;4.38
6007;40.79;332.1;11.7
6008;58.44;489.25;12.67
6009;65.05;507.81;12.55
6010;55.8;476.45;12.5
6011;47.97;420.89;12.42
6012;46.17;300.08;11.77
6013;42.36;287.3;11.77
6014;38.49;266.94;12.22
6015;36.4;148.32;12.34
6016;37.83;248.34;12.67
6017;39.21;289.33;12.67
6018;44.86;439.34;12.67
6019;34.81;470.3;12.55
6020;31.76;479.97;11.9
6021;30.82;460.96;11.98
6022;30.17;334.93;11.98
6023;26;86.86;11.74
6024;16.99;73.89;11.74
6025;11.41;79.87;11.74
6026;10.66;77.96;11.75
6027;9.66;79.97;11.98
6028;9.76;78.4;11.98
6029;10.9;77.79;12.1
6030;23.31;85.52;12.5
6031;26.95;100.09;12.67
6032;33.27;379.41;12.93
6033;36.81;392.1;12.93
6034;35.54;366.97;12.93
6035;31.65;344.6;12.93
6036;29.63;321.95;12.93
6037;27.7;296.52;12.93
6038;28;279.06;12.93
6039;27.13;250.27;12.93
6040;29.23;258.29;12.93
6041;30.64;262.78;12.93
6042;32.84;315.46;12.93
6043;33.35;419.93;12.5
6044;33.31;449.94;12.5
6045;32.76;388.94;12.25
6046;31.8;300.01;12.22
6047;27.73;161.26;11.8
6048;24.36;82.09;11.8
6049;25.03;91.06;11.21
6050;24.19;90.28;11.8
6051;25.09;91.18;11.81
6052;25.08;93.24;11.81
6053;25.62;95.06;11.81
6054;28.55;98.75;11.86
6055;31.92;85.32;11.98
6056;36.23;100.84;11.98
6057;40.94;190.84;11.82
6058;38.86;240;4.63
6059;33.08;259.55;4.63
6060;30.34;271.68;9.55
6061;29.82;279.92;9.55
6062;29.79;279.97;9.56
6063;29.21;279.97;9.56
6064;29.17;299.44;9.56
6065;30.41;290.01;10.7
6066;32.45;336.8;10.39
6067;32.28;349.96;9.69
6068;32.01;349.94;9.57
6069;32.07;359.14;9.44
6070;28.59;332.77;9.5
6071;23.87;284.81;0
6072;15;205;0
6073;10.58;389.93;0
6074;9.96;260.52;0
6075;9.71;250.94;0
6076;9.74;245.14;0
6077;10.46;237.15;0
6078;11.08;237.64;0
6079;25.83;250.6;9.52
6080;47.29;312;9.59
6081;59.26;392.48;9.59
6082;52.74;392.48;9.59
6083;48.5;379.18;9.59
6084;47.21;370.92;9.59
6085;46.08;351.36;9.65
6086;44.01;287.92;9.65
6087;41.43;251.8;9.65
6088;44.54;289.87;9.65
6089;48.08;334.86;9.84
6090;55.74;404.32;9.84
6091;65.81;459.99;9.81
6092;78.01;493.8;9.61
6093;64.18;504.97;9.62
6094;56.06;473.3;9.55
6095;37.46;440.43;0
6096;27.95;390.4;0
6097;29.24;338.76;0
6098;29.3;300;0
6099;29.42;299.98;0
6100;29.59;341.5;0
6101;29.71;344.91;0
6102;35.91;379.71;0
6103;52.37;454.92;10.39
6104;64.11;487.09;10.81
6105;69.45;490.23;10.81
6106;62;458.97;10.27
6107;49.94;405.02;12.5
6108;46.02;359.35;12.5
6109;40.79;351.33;12.67
6110;36.47;329.91;12.8
6111;34.05;328.86;13.55
6112;33.44;335.96;13.55
6113;37.06;376.71;13.56
6114;45.44;457.98;17.22
6115;42.83;490.72;17.39
6116;40.96;496;17.39
6117;36.93;464.73;17.39
6118;28.24;219.44;17.39
6119;27.58;88.37;17.22
6120;26.29;69.99;17.05
6121;25.09;48.74;17.05
6122;24.09;36.73;17.05
6123;22.34;29.94;17.05
6124;22.46;27.99;15.69
6125;24.1;28.56;17.05
6126;25.18;44.95;16.81
6127;25.88;65.7;17.22
6128;27.15;74.94;17.22
6129;29.07;84;13.37
6130;31.04;82.48;12.42
6131;28.78;90;12.42
6132;27.44;95.05;12.42
6133;26.15;90.64;12.42
6134;25.81;86.99;12.42
6135;25.81;79.67;12.42
6136;25.71;79.69;13.37
6137;26.88;71.54;13.37
6138;29.36;69.06;13.37
6139;33.02;69.46;13.37
6140;33.06;119.91;13.37
6141;31.01;67.45;13.5
6142;27.9;64.83;13.23
6143;26.8;48.23;13.37
6144;22.45;28.75;12.7
6145;25.34;33.28;12.71
6146;24.07;30;12.71
6147;24.65;29.15;13.37
6148;24.48;28.49;13.37
6149;22.45;34.66;13.37
6150;14.79;50.01;13.28
6151;13.94;71.52;12.93
6152;21.97;183.07;12.84
6153;25.53;329.91;12.59
6154;26.15;188.05;12.42
6155;25.54;154.09;10.12
6156;25.05;119.92;9.92
6157;19.87;92.31;9.92
6158;16.82;90.03;9.92
6159;9.05;90.09;9.92
6160;9.36;87.44;9.5
6161;19.99;85.37;10.34
6162;26.98;84.23;10.14
6163;28.17;113.17;9.91
6164;29.72;117.78;0
6165;30.04;76.28;0
6166;27.68;65.06;0
6167;24.39;53.07;0
6168;19.07;34.16;0
6169;17.98;15.03;0
6170;18.51;14.69;0
6171;21.87;14.44;0
6172;22.05;14.51;0
6173;25.6;15.02;0
6174;27.93;27.33;0
6175;49.93;51.75;0
6176;58.34;149.97;0
6177;62.05;190.96;0
6178;55.93;177.98;0
6179;50.49;199.76;0
6180;46.04;203.04;0
6181;40.46;193.65;0
6182;42.28;178.09;0
6183;40.15;169.61;0
6184;45.23;151.12;0.55
6185;51.69;86.76;11.74
6186;58.72;175.8;4.32
6187;65.09;194.42;0.66
6188;78.49;199.9;0.55
6189;45.51;196.72;0.55
6190;41.95;138.38;0.49
6191;34.7;55.59;0.49
6192;28.69;35.45;0.49
6193;28.36;33.99;0.49
6194;27.93;31.18;0.49
6195;28.3;29.21;0
6196;28.2;29.15;0
6197;30.09;33.53;0.49
6198;33.49;38.86;2.65
6199;53.9;51.47;11.86
6200;74.84;188.73;12.22
6201;84.35;245.88;12.1
6202;78.49;262.61;12.34
6203;77.7;185.75;12.34
6204;78.46;111.86;12.46
6205;72.61;80.95;13.37
6206;63.87;67.84;13.37
6207;59.01;38.19;13.55
6208;61.37;43.97;12.93
6209;70.01;83.09;14.57
6210;82.71;149.92;17.57
6211;130.59;208.64;15.48
6212;189.25;196.88;15.48
6213;82.74;159.98;15.48
6214;69.8;36.9;15.27
6215;47.8;29.64;12.42
6216;36.86;14.83;12.42
6217;40.56;23.2;12.3
6218;35.95;15.7;12.3
6219;34.94;14.96;11.89
6220;34.52;14.97;11.89
6221;36.02;15.77;12.42
6222;44.11;20.54;12.67
6223;58.54;24.02;17.39
6224;74.96;30.54;17.39
6225;86.53;95.53;17.39
6226;75;72.25;17.39
6227;63.32;77.64;17.39
6228;56.96;58.62;17.39
6229;47.27;36.1;17.39
6230;42.26;22.09;17.39
6231;37.29;21.85;17.39
6232;37.3;24.98;17.39
6233;42.39;35.18;17.39
6234;45.98;66.72;17.39
6235;53.94;104.5;17.15
6236;59.2;144.33;12.67
6237;38.12;106.36;12.42
6238;27.66;72.68;11.93
6239;22.08;68.73;11.93
6240;14.95;43.21;11.94
6241;9.41;27.47;10.55
6242;9.37;27.06;10.55
6243;9.47;22.19;10.55
6244;9.74;27.17;10.55
6245;20.25;34.02;10.55
6246;27.8;31.59;12.58
6247;37.44;24.64;17.15
6248;52.35;57.41;17.39
6249;59.69;74.57;17.39
6250;53.91;67.95;17.39
6251;45.8;72.55;17.39
6252;43.03;72.46;17.39
6253;44.37;68.49;17.39
6254;44.28;35.37;17.39
6255;38.01;32.24;17.39
6256;40;33.97;17.39
6257;47.74;47.93;17.39
6258;56.43;81.73;17.39
6259;64.9;182.5;14.17
6260;78.98;201.92;12.67
6261;61.49;210.07;12.47
6262;48.26;182.75;12.1
6263;41.66;145.91;11.47
6264;34.81;100.06;11.24
6265;27.07;31.84;11.13
6266;25.71;29.71;11.13
6267;23.68;27.77;11.13
6268;21.19;25.48;11.13
6269;22.55;27.95;11.13
6270;27.77;32.39;11.47
6271;38.93;119.02;12.01
6272;53.02;264.55;12.3
6273;58.11;405.41;12.01
6274;52.79;346.48;12.02
6275;44.67;318.15;12.3
6276;38.35;225.15;12.02
6277;34.89;186.2;12.02
6278;34.51;149.67;12.66
6279;28.7;136.69;12.66
6280;31.23;119.97;12.66
6281;33.25;111.96;13.29
6282;38.98;334.13;15.69
6283;42;379.94;13.37
6284;41.9;389.98;12.93
6285;28.32;300.01;12.67
6286;27.7;32.52;12.42
6287;25.68;24.33;12.29
6288;22.52;14.65;12.29
6289;19.3;24.17;12.3
6290;19.42;27.43;12.3
6291;16.97;26.87;12.3
6292;18.11;25.07;12.3
6293;19.72;28.48;12.55
6294;23.28;25;15.69
6295;22.93;43.99;16.32
6296;25.43;410.31;17.04
6297;27.01;427.1;17.15
6298;27.48;392.01;17.15
6299;27.53;355.41;17.39
6300;27.26;336.03;17.39
6301;27.45;310.83;17.39
6302;27.25;299.42;17.39
6303;27.2;300.91;17.39
6304;25.93;317.8;17.39
6305;27.06;355.69;17.39
6306;27.68;411.69;17.39
6307;27.98;454.51;17.39
6308;31.23;485.17;17.39
6309;30.49;479.96;17.39
6310;29.35;419.59;17.39
6311;28;378.88;16.49
6312;27.1;345.29;16.4
6313;25.41;205.04;16.65
6314;24.58;192.84;16.65
6315;23.93;219.4;16.49
